0.0137838, 0.0105465, 0.00959955, 0.00892829, 0.00886991, 0.00805741, 0.00788622, 0.0077837, 0.0076111, 0.00755827, 0.00744363, 0.00735013, 0.00716066, 0.00714957, 0.00713039, 0.00706835, 0.00706773, 0.00703639, 0.00695922, 0.00693149, 0.00692799, 0.00689631, 0.00688091, 0.00686049, 0.00682888, 0.00681364, 0.00677119, 0.0067593, 0.00636172, 0.00630994, 0.00629808, 0.00623724, 0.00612287, 0.0060662, 0.00604882, 0.00598638, 0.00595231, 0.00592934, 0.00592531, 0.0059164, 0.00587897, 0.00586944, 0.00584783, 0.00584317, 0.005817, 0.00576203, 0.00575207, 0.00574816, 0.00565272, 0.0056446, 0.00564101, 0.00561224, 0.00560233, 0.00558182, 0.00557526, 0.00556356, 0.00551922, 0.00551026, 0.00549476, 0.00549185, 0.00548967, 0.00548702, 0.0054274, 0.00542428, 0.00542032, 0.00539908, 0.00539412, 0.0053908, 0.00534483, 0.00532836, 0.00532549, 0.00532091, 0.00530652, 0.00529859, 0.00527165, 0.00526068, 0.00525615, 0.00523356, 0.00521798, 0.00521573, 0.00519147, 0.0051779, 0.00517003, 0.00516529, 0.005161, 0.0051568, 0.0051526, 0.00514421, 0.00513173, 0.00513039, 0.00510606, 0.00505063, 0.00501641, 0.00500277, 0.00499166, 0.00499096, 0.00495556, 0.00494986, 0.00494629, 0.004941
0.0113622, 0.0100016, 0.00939628, 0.00920289, 0.00881406, 0.00869669, 0.00820123, 0.00814493, 0.00792941, 0.00792566, 0.00790178, 0.00757805, 0.00746271, 0.00746056, 0.00739921, 0.0073667, 0.00735618, 0.00718163, 0.00715158, 0.00702962, 0.00698671, 0.00693954, 0.00693106, 0.00690125, 0.00686308, 0.00683696, 0.00676144, 0.00669155, 0.00667895, 0.00667162, 0.00661283, 0.00661046, 0.00658697, 0.00655142, 0.00651103, 0.00650415, 0.00641943, 0.00640275, 0.00636258, 0.00631127, 0.00630809, 0.00629387, 0.00628648, 0.0062497, 0.00624826, 0.00621896, 0.00619243, 0.00618222, 0.0061748, 0.00611944, 0.00604978, 0.00604691, 0.0059628, 0.00595773, 0.00595675, 0.0059403, 0.00593407, 0.0059141, 0.00588965, 0.00585352, 0.0057792, 0.00572046, 0.0057089, 0.00568401, 0.00568214, 0.00566394, 0.00565546, 0.00564067, 0.005629, 0.00562537, 0.00561999, 0.00560495, 0.00559477, 0.00558779, 0.00555498, 0.00555427, 0.0055282, 0.00548329, 0.00544464, 0.00542046, 0.00539455, 0.00537331, 0.00536103, 0.00536066, 0.00535957, 0.00535232, 0.00535128, 0.00534401, 0.00533295, 0.00531843, 0.00530904, 0.00527402, 0.00524561, 0.00523267, 0.00522592, 0.00522332, 0.00520251, 0.00518898, 0.00515826, 0.00515071
0.0126203, 0.0102125, 0.00998031, 0.0099715, 0.00992799, 0.00954065, 0.00953971, 0.00908124, 0.00892439, 0.00867091, 0.00863176, 0.00851621, 0.0084322, 0.0082841, 0.00824955, 0.00821697, 0.00799358, 0.0079395, 0.00792246, 0.00773743, 0.00764267, 0.00760441, 0.00729247, 0.00718179, 0.00708851, 0.00708391, 0.00707013, 0.00706258, 0.00704056, 0.00689514, 0.00687729, 0.00686993, 0.00684978, 0.00684335, 0.00684223, 0.00679605, 0.00677706, 0.00667796, 0.00664607, 0.00660364, 0.00657154, 0.00650218, 0.00649627, 0.00648798, 0.00646866, 0.00646552, 0.00642516, 0.00641512, 0.00636259, 0.00630741, 0.00622986, 0.006081, 0.00599885, 0.00595854, 0.00590453, 0.00587602, 0.00582517, 0.00581883, 0.0057192, 0.00570522, 0.00566586, 0.00563459, 0.00561759, 0.00557153, 0.00553062, 0.00550342, 0.00548192, 0.00547979, 0.00547146, 0.00547052, 0.00545244, 0.00543527, 0.00542476, 0.0054183, 0.00541548, 0.00541328, 0.00540476, 0.00539402, 0.00539246, 0.00538792, 0.00537571, 0.00536882, 0.00536771, 0.00535048, 0.0053439, 0.00533376, 0.00531874, 0.00530898, 0.00530877, 0.00529776, 0.00528037, 0.00526812, 0.00525679, 0.00525516, 0.00524454, 0.00524438, 0.00523948, 0.00523393, 0.00522939, 0.00522366
0.0125894, 0.0117448, 0.00997442, 0.00946066, 0.00944879, 0.00900953, 0.00893981, 0.0089293, 0.00845645, 0.00836375, 0.00811545, 0.00793302, 0.00790972, 0.00789833, 0.00779936, 0.0075844, 0.00747536, 0.00739193, 0.00737134, 0.007346, 0.00727175, 0.00718051, 0.00710455, 0.00709461, 0.00709248, 0.00704545, 0.00697771, 0.00689594, 0.00689458, 0.00686583, 0.00685315, 0.00683121, 0.00681732, 0.00680425, 0.00678258, 0.00676788, 0.0067676, 0.00673689, 0.00672763, 0.00667702, 0.0066717, 0.00661577, 0.00658982, 0.00658768, 0.00648163, 0.00645896, 0.0064486, 0.00641088, 0.00624048, 0.0061961, 0.0061157, 0.00610546, 0.0060333, 0.00599059, 0.00596543, 0.00594334, 0.00589329, 0.00589191, 0.0058837, 0.00588273, 0.00582857, 0.00582517, 0.00581698, 0.00581602, 0.00578498, 0.00574429, 0.00573869, 0.00572386, 0.00570545, 0.00569349, 0.0056712, 0.00566236, 0.00565914, 0.0056353, 0.00562703, 0.00562349, 0.00561604, 0.00560163, 0.00557667, 0.00556129, 0.00554543, 0.00554428, 0.00554112, 0.00553639, 0.00553332, 0.00551932, 0.00548617, 0.00546269, 0.00543486, 0.0054324, 0.00541638, 0.00541418, 0.00541222, 0.0054078, 0.00540419, 0.00539888, 0.00539713, 0.00537416, 0.00535963, 0.00535743
0.0151328, 0.0129205, 0.0118467, 0.0115285, 0.00966959, 0.00958286, 0.00946192, 0.00942996, 0.00919613, 0.00915892, 0.00909791, 0.00886438, 0.00885936, 0.00882616, 0.00870849, 0.00865157, 0.00853393, 0.00819489, 0.00815727, 0.00804685, 0.00779428, 0.00767393, 0.00764244, 0.00761112, 0.00756493, 0.0074094, 0.00733216, 0.00730155, 0.00724849, 0.00715476, 0.00706604, 0.00698446, 0.00689519, 0.00684965, 0.00684532, 0.00678658, 0.00675636, 0.0067531, 0.00670063, 0.00664945, 0.00664657, 0.00663551, 0.00662873, 0.0066196, 0.006509, 0.00642965, 0.00640615, 0.00638056, 0.00637754, 0.00637552, 0.00630396, 0.00628105, 0.00627184, 0.00626336, 0.00621857, 0.00619885, 0.00619397, 0.00618067, 0.00615187, 0.00613209, 0.00610231, 0.00608515, 0.00607123, 0.00604253, 0.00601796, 0.00596894, 0.00588561, 0.0058824, 0.00585094, 0.00578664, 0.00578443, 0.00575717, 0.00574209, 0.00571624, 0.00570868, 0.00569697, 0.0056956, 0.00568836, 0.0056708, 0.00565474, 0.00563591, 0.00563398, 0.00558603, 0.00558336, 0.00557272, 0.0055645, 0.00556219, 0.00554654, 0.00553502, 0.00549724, 0.00547536, 0.00547326, 0.00544061, 0.00543661, 0.00543103, 0.00541788, 0.00539346, 0.00538764, 0.00538279, 0.00537208
0.0118096, 0.0112157, 0.00995307, 0.00983338, 0.00954643, 0.00913475, 0.00902929, 0.00887316, 0.00836369, 0.00832157, 0.00818344, 0.00815575, 0.00815159, 0.00814816, 0.00814325, 0.00803384, 0.00801399, 0.0079116, 0.00768109, 0.00766436, 0.00761064, 0.0075593, 0.00754441, 0.00752369, 0.00752161, 0.00749349, 0.00745531, 0.00729692, 0.00727351, 0.00722699, 0.00711625, 0.00703343, 0.0070317, 0.00701318, 0.00698075, 0.00695941, 0.0069283, 0.00688315, 0.00676178, 0.00674746, 0.00674584, 0.0067398, 0.00673821, 0.00671975, 0.00671902, 0.00667597, 0.00664232, 0.00656846, 0.00655996, 0.00654192, 0.00632792, 0.00632759, 0.006291, 0.00626236, 0.00625571, 0.00622277, 0.00610679, 0.00608039, 0.00605235, 0.00602786, 0.00588309, 0.00588242, 0.00587531, 0.00587063, 0.00583379, 0.0058, 0.00578509, 0.00573479, 0.00572591, 0.00572575, 0.00571707, 0.00566145, 0.00565733, 0.00564833, 0.00562621, 0.0055837, 0.00558064, 0.00557469, 0.00555221, 0.00553417, 0.00552993, 0.00551055, 0.00550504, 0.00543952, 0.00543611, 0.00543454, 0.00540116, 0.00539141, 0.00537511, 0.00533071, 0.00532959, 0.00532127, 0.00531916, 0.00531112, 0.00529804, 0.00527419, 0.00526283, 0.00524465, 0.00522965, 0.00522006
0.0127233, 0.0106224, 0.0105049, 0.00883445, 0.00871406, 0.00864077, 0.00861682, 0.00828213, 0.00801447, 0.00759025, 0.00749582, 0.00729968, 0.00721904, 0.00720811, 0.00695072, 0.00694048, 0.00691086, 0.00688279, 0.00682431, 0.00682167, 0.00680638, 0.00660847, 0.00651494, 0.00650895, 0.0064975, 0.00649675, 0.00644373, 0.00620376, 0.00616313, 0.00614733, 0.0061036, 0.00609921, 0.00609368, 0.00604581, 0.00601941, 0.00599316, 0.00592472, 0.00584542, 0.0058348, 0.00578414, 0.00575873, 0.00573905, 0.00569356, 0.0056739, 0.00561765, 0.00560365, 0.00557673, 0.00550814, 0.00549094, 0.00546396, 0.00545084, 0.00544621, 0.00544062, 0.00543215, 0.00541483, 0.00540245, 0.00539645, 0.00539466, 0.00537602, 0.00535264, 0.00535211, 0.00533291, 0.00533276, 0.00531725, 0.00531269, 0.0053043, 0.00529006, 0.00526489, 0.00521268, 0.00520695, 0.00519339, 0.00518907, 0.00508463, 0.00505282, 0.00504449, 0.00503883, 0.00503107, 0.00502717, 0.00502407, 0.00501026, 0.00500739, 0.00498576, 0.00491584, 0.00491422, 0.00490666, 0.00488404, 0.00487184, 0.00487091, 0.00484632, 0.00483992, 0.00483743, 0.0048373, 0.0048332, 0.00481885, 0.0047723, 0.00473256, 0.00472489, 0.00470158, 0.00469839, 0.00466527
0.0105062, 0.00954353, 0.00892636, 0.00797475, 0.00783543, 0.00744682, 0.0073217, 0.00728778, 0.00721386, 0.00716514, 0.00707749, 0.00705827, 0.00666108, 0.0066375, 0.00662631, 0.00649243, 0.00629476, 0.00628608, 0.00615756, 0.00607852, 0.00606278, 0.00598807, 0.00591711, 0.00586508, 0.00585429, 0.00583282, 0.00575223, 0.00572978, 0.00572185, 0.00571548, 0.00571401, 0.00570469, 0.00563331, 0.00563098, 0.00561009, 0.00560995, 0.0055949, 0.00558543, 0.00557861, 0.00554886, 0.00551578, 0.00551489, 0.00551486, 0.00551188, 0.00547597, 0.00546588, 0.00546553, 0.00540874, 0.00538197, 0.00537353, 0.00534973, 0.00526131, 0.00526073, 0.00523487, 0.00520828, 0.00514542, 0.00514114, 0.00512515, 0.00512265, 0.00512049, 0.00508724, 0.00506788, 0.00504291, 0.00503191, 0.0050256, 0.00499838, 0.00494744, 0.0049197, 0.00490819, 0.00480739, 0.00470169, 0.00461829, 0.00457762, 0.00455406, 0.0045475, 0.00454735, 0.00454512, 0.00453677, 0.00445966, 0.0044536, 0.00442075, 0.00440386, 0.00439998, 0.00439841, 0.00436145, 0.00433107, 0.00433056, 0.00430798, 0.00430597, 0.00426914, 0.00424772, 0.00423668, 0.00419672, 0.00418024, 0.00415271, 0.00415083, 0.00412405, 0.00410037, 0.00409757, 0.00408193
0.0095215, 0.00784352, 0.0078149, 0.00753432, 0.00744403, 0.00724764, 0.00710635, 0.0070767, 0.00698355, 0.0067606, 0.0064534, 0.00635299, 0.00630302, 0.00607836, 0.006062, 0.00599712, 0.00590507, 0.0058691, 0.00586423, 0.00585758, 0.00583784, 0.00577177, 0.00576387, 0.00575402, 0.00573724, 0.00573224, 0.00571297, 0.00569808, 0.00568605, 0.00566917, 0.00561946, 0.00560565, 0.0055994, 0.00557098, 0.00553292, 0.00553123, 0.00550024, 0.00548663, 0.00544308, 0.00542098, 0.00541647, 0.00538296, 0.00538007, 0.00535437, 0.00534713, 0.00532005, 0.00531252, 0.00529171, 0.00528473, 0.00527088, 0.00525808, 0.00525799, 0.00525277, 0.00525218, 0.00523352, 0.00522634, 0.00520744, 0.00520695, 0.00520139, 0.00516111, 0.00513944, 0.00513777, 0.00513036, 0.00509273, 0.00507461, 0.00507341, 0.00502649, 0.00497324, 0.00494642, 0.00491127, 0.00491127, 0.00490999, 0.00489098, 0.00475886, 0.00472362, 0.00470957, 0.00460492, 0.00460291, 0.0046016, 0.00444433, 0.0044257, 0.00441644, 0.00440004, 0.00435438, 0.00433517, 0.00432527, 0.00430609, 0.00429898, 0.0042892, 0.00427844, 0.004269, 0.00425913, 0.00424769, 0.00424325, 0.00423746, 0.00423238, 0.00422123, 0.00419022, 0.00418023, 0.00416467
0.00944372, 0.00926845, 0.00895394, 0.00879131, 0.00806988, 0.00764887, 0.00742865, 0.00740747, 0.0073468, 0.00717165, 0.00712381, 0.00692519, 0.00689909, 0.00682669, 0.00678514, 0.00677262, 0.00656451, 0.00654351, 0.00647808, 0.00646764, 0.00641603, 0.00632441, 0.0062032, 0.00614553, 0.00607671, 0.00606292, 0.00601994, 0.00600093, 0.00596606, 0.00588873, 0.00586713, 0.00578833, 0.00575495, 0.00575419, 0.00566795, 0.00563508, 0.00559078, 0.00557431, 0.00557179, 0.00549294, 0.00541286, 0.00540175, 0.00537265, 0.00533159, 0.00533138, 0.00533002, 0.00532564, 0.00531681, 0.00530734, 0.00525661, 0.00521108, 0.0051679, 0.00515588, 0.00513939, 0.00513289, 0.00511307, 0.00510318, 0.00505712, 0.00502553, 0.00500862, 0.00498954, 0.00497941, 0.00497208, 0.00494396, 0.00493422, 0.00493269, 0.00492474, 0.00491483, 0.00489453, 0.00481152, 0.00479232, 0.00476144, 0.00466791, 0.00465256, 0.00464365, 0.0045783, 0.00454954, 0.00448749, 0.00447796, 0.00444822, 0.00444092, 0.00442673, 0.0044078, 0.00434928, 0.00431754, 0.00431147, 0.00428529, 0.00428287, 0.00427112, 0.00426989, 0.00426806, 0.00425684, 0.00425028, 0.00420426, 0.00420198, 0.00415197, 0.00414531, 0.0041192, 0.00406384, 0.00403708
